iteration,loss,accuracy
525,2.39298,18.75
526,2.44752,10.15625
527,2.38685,14.0625
528,2.42578,17.1875
529,2.41214,17.96875
530,2.35535,21.09375
531,2.35498,14.84375
532,2.39811,16.40625
533,2.40505,14.84375
534,2.40178,17.1875
535,2.39054,12.5
536,2.43728,12.5
537,2.3885,21.09375
538,2.39066,19.53125
539,2.41555,16.40625
540,2.41426,19.53125
541,2.38277,17.96875
542,2.40652,17.96875
543,2.45004,10.15625
544,2.35547,19.53125
545,2.39123,13.28125
546,2.40143,19.53125
547,2.36543,17.96875
548,2.37257,18.75
549,2.41178,16.40625
550,2.40417,14.0625
551,2.43833,14.0625
552,2.39031,19.53125
553,2.42776,10.15625
554,2.36074,19.53125
555,2.37841,19.53125
556,2.42138,12.5
557,2.44114,11.71875
558,2.43345,14.84375
559,2.38957,17.96875
560,2.4204,15.625
561,2.42089,17.96875
562,2.46753,13.28125
563,2.37268,14.84375
564,2.43608,12.5
565,2.40332,18.75
566,2.45882,14.0625
567,2.41206,12.5
568,2.41776,18.75
569,2.40951,12.5
570,2.3697,19.53125
571,2.42962,10.9375
572,2.38847,18.75
573,2.45215,10.9375
574,2.39994,14.84375
575,2.37754,19.53125
576,2.37289,19.53125
577,2.47612,10.15625
578,2.43068,16.40625
579,2.4204,14.0625
580,2.34846,19.53125
581,2.38652,14.84375
582,2.39347,19.53125
583,2.43618,10.15625
584,2.43867,13.28125
585,2.37983,12.5
586,2.40642,16.40625
587,2.39453,16.40625
588,2.41386,15.625
589,2.45136,14.84375
590,2.36139,14.84375
591,2.35411,17.96875
592,2.40824,12.5
593,2.40984,13.28125
594,2.39328,22.65625
595,2.40122,15.625
596,2.39968,10.15625
597,2.40434,14.84375
598,2.38489,11.71875
599,2.4662,14.0625
600,2.41275,18.75
601,2.35786,19.53125
602,2.37004,19.53125
603,2.40021,16.40625
604,2.42124,19.53125
605,2.3796,21.09375
606,2.41804,11.71875
607,2.38172,14.0625
608,2.41091,16.40625
609,2.43897,15.625
610,2.38164,16.40625
611,2.42355,14.0625
612,2.38031,14.84375
613,2.42609,13.28125
614,2.41507,14.84375
615,2.44041,11.71875
616,2.40046,16.40625
617,2.36106,19.53125
618,2.38639,16.40625
619,2.4081,21.09375
620,2.43051,12.5
621,2.42705,20.3125
622,2.44289,13.28125
623,2.43175,8.59375
624,2.38974,16.40625
625,2.4024,18.75
626,2.42811,15.625
627,2.39709,15.625
628,2.40189,16.40625
629,2.40099,14.84375
630,2.3192,26.5625
631,2.39464,15.625
632,2.42011,14.84375
633,2.38575,18.75
634,2.45039,16.40625
635,2.35897,21.09375
636,2.4458,10.9375
637,2.45014,14.0625
638,2.40033,16.40625
639,2.37921,17.96875
640,2.36989,19.53125
641,2.46976,16.40625
642,2.41609,17.96875
643,2.36376,21.875
644,2.4213,14.84375
645,2.43088,17.1875
646,2.39176,17.96875
647,2.36774,21.875
648,2.36036,16.40625
649,2.38347,21.09375
650,2.37477,21.875
651,2.4176,11.71875
652,2.32354,25
653,2.40231,14.84375
654,2.42103,14.84375
655,2.40089,17.1875
656,2.41464,16.40625
657,2.44255,11.71875
658,2.45908,10.9375
659,2.42955,13.28125
660,2.43176,11.71875
661,2.39617,16.40625
662,2.40167,17.1875
663,2.38815,19.53125
664,2.39633,21.875
665,2.38794,14.84375
666,2.41114,15.625
667,2.3774,21.09375
668,2.41115,17.96875
669,2.35129,22.65625
670,2.40218,14.0625
671,2.37094,17.96875
672,2.3946,14.0625
673,2.41346,14.0625
674,2.41018,17.1875
675,2.37849,16.40625
676,2.45842,8.59375
677,2.44976,14.84375
678,2.43402,16.40625
679,2.38898,15.625
680,2.40796,13.28125
681,2.40052,17.1875
682,2.41096,14.0625
683,2.38894,20.3125
684,2.41802,11.71875
685,2.43151,10.9375
686,2.38834,15.625
687,2.4139,13.28125
688,2.43243,10.9375
689,2.41399,14.0625
690,2.3978,11.71875
691,2.43227,14.84375
692,2.3757,16.40625
693,2.3775,14.84375
694,2.40389,20.3125
695,2.43275,13.28125
696,2.37805,13.28125
697,2.40574,20.3125
698,2.37531,16.40625
699,2.40403,14.0625
700,2.41726,17.1875
701,2.44069,10.9375
702,2.39546,12.5
703,2.42591,14.84375
704,2.43113,15.625
705,2.37308,19.53125
706,2.42823,15.625
707,2.37674,17.96875
708,2.37306,17.1875
709,2.41714,14.0625
710,2.37432,17.96875
711,2.40715,13.28125
712,2.44972,18.75
713,2.35949,21.875
714,2.41438,15.625
715,2.43296,12.5
716,2.41338,16.40625
717,2.39602,15.625
718,2.43011,18.75
719,2.41611,14.84375
720,2.34335,18.75
721,2.41803,16.40625
722,2.47269,11.71875
723,2.41406,14.84375
724,2.41039,16.40625
725,2.44687,10.9375
726,2.41684,14.84375
727,2.40233,16.40625
728,2.45887,9.375
729,2.42367,19.53125
730,2.42958,14.84375
731,2.41457,11.71875
732,2.39018,14.0625
733,2.37471,13.28125
734,2.40147,14.0625
735,2.41374,15.625
736,2.39978,16.40625
737,2.41379,20.3125
738,2.38554,20.3125
739,2.36757,14.84375
740,2.4037,19.53125
741,2.40485,13.28125
742,2.38084,17.1875
743,2.35864,21.09375
744,2.38601,19.53125
745,2.42964,10.9375
746,2.44049,13.28125
747,2.39777,15.625
748,2.41995,14.0625
749,2.45694,14.84375
750,2.43492,13.28125
751,2.39364,17.1875
752,2.39868,14.0625
753,2.35865,13.28125
754,2.39219,14.84375
755,2.40205,19.53125
756,2.41656,18.75
757,2.34452,20.3125
758,2.40966,14.0625
759,2.42418,12.5
760,2.39458,16.40625
761,2.37707,17.96875
762,2.38755,18.75
763,2.37799,16.40625
764,2.38928,16.40625
765,2.41233,16.40625
766,2.42225,16.40625
767,2.40854,13.28125
768,2.37959,21.875
769,2.35406,19.53125
770,2.4122,14.0625
771,2.37644,16.40625
772,2.4251,14.84375
773,2.44161,13.28125
774,2.39352,16.40625
775,2.43729,12.5
776,2.40148,15.625
777,2.36012,21.09375
778,2.41855,17.96875
779,2.41703,16.40625
780,2.41894,14.0625
781,2.40905,18.75
782,2.39541,12.5
783,2.40728,15.625
784,2.48249,8.59375
785,2.40613,10.15625
786,2.40987,17.96875
787,2.44544,16.40625
788,2.38493,16.40625
789,2.40462,14.84375
790,2.38352,15.625
791,2.35851,18.75
792,2.42626,14.84375
793,2.37347,16.40625
794,2.43898,14.84375
795,2.40771,17.96875
796,2.42751,14.84375
797,2.4206,14.84375
798,2.34665,20.3125
799,2.39251,17.96875
800,2.44734,12.5
801,2.43328,15.625
802,2.38087,19.53125
803,2.40317,16.40625
804,2.37787,17.96875
805,2.41664,11.71875
806,2.44802,14.84375
807,2.44771,14.84375
808,2.37909,17.96875
809,2.40433,18.75
810,2.41079,21.09375
811,2.43346,10.9375
812,2.4115,14.0625
813,2.4158,13.28125
814,2.38754,17.96875
815,2.40141,20.3125
816,2.40929,15.625
817,2.4236,13.28125
818,2.40854,11.71875
819,2.40596,15.625
820,2.43141,16.40625
821,2.39514,14.84375
822,2.39326,17.96875
823,2.42298,13.28125
824,2.38122,19.53125
825,2.41372,17.1875
826,2.38798,17.1875
827,2.35112,21.09375
828,2.43532,12.5
829,2.38829,20.3125
830,2.3667,17.1875
831,2.39281,11.71875
832,2.41754,17.1875
833,2.40953,17.96875
834,2.3437,17.96875
835,2.42174,10.9375
836,2.39676,20.3125
837,2.39677,18.75
838,2.36619,20.3125
839,2.42361,8.59375
840,2.40741,17.1875
841,2.40708,14.84375
842,2.38289,14.0625
843,2.43065,14.84375
844,2.41889,12.5
845,2.46187,10.9375
846,2.46901,14.84375
847,2.44502,11.71875
848,2.38478,14.0625
849,2.41322,14.0625
850,2.3963,14.84375
851,2.40276,14.84375
852,2.37328,12.5
853,2.4305,15.625
854,2.39892,18.75
855,2.3935,17.96875
856,2.44306,13.28125
857,2.41132,11.71875
858,2.4202,10.15625
859,2.3767,16.40625
860,2.36016,25
861,2.40828,17.1875
862,2.39962,20.3125
863,2.42878,14.84375
864,2.43088,14.84375
865,2.43697,12.5
866,2.43329,13.28125
867,2.3971,10.9375
868,2.39151,18.75
869,2.40405,14.0625
870,2.44947,12.5
871,2.32231,21.875
872,2.43208,10.9375
873,2.39824,16.40625
874,2.40194,15.625
875,2.39316,16.40625
876,2.43824,10.9375
877,2.36263,18.75
878,2.42695,14.0625
879,2.41141,12.5
880,2.42605,14.0625
881,2.4066,19.53125
882,2.39858,21.875
883,2.35595,17.96875
884,2.44841,10.15625
885,2.41773,14.84375
886,2.37362,13.28125
887,2.39575,15.625
888,2.40551,15.625
889,2.45524,10.9375
890,2.41918,17.96875
891,2.38994,14.84375
892,2.39554,14.0625
893,2.40218,17.96875
894,2.42134,12.5
895,2.42814,14.84375
896,2.37676,17.1875
897,2.40831,15.625
898,2.35017,20.3125
899,2.40418,17.96875
900,2.41933,15.625
901,2.372,22.65625
902,2.3892,16.40625
903,2.41305,12.5
904,2.39182,19.53125
905,2.43173,17.96875
906,2.38328,19.53125
907,2.44963,17.96875
908,2.41864,13.28125
909,2.39101,20.3125
910,2.41933,10.15625
911,2.34368,20.3125
912,2.39797,16.40625
913,2.42627,11.71875
914,2.45238,14.84375
915,2.41603,14.84375
916,2.40265,15.625
917,2.43255,15.625
918,2.40568,10.9375
919,2.49167,10.15625
920,2.3607,19.53125
921,2.37219,13.28125
922,2.47111,10.9375
923,2.39309,17.1875
924,2.42755,13.28125
925,2.39668,17.96875
926,2.42322,16.40625
927,2.366,14.84375
928,2.41412,21.09375
929,2.39564,20.3125
930,2.41028,14.0625
931,2.41101,13.28125
932,2.41942,14.84375
933,2.40929,17.1875
934,2.45616,12.5
935,2.39748,17.96875
936,2.39046,14.84375
937,2.3751,15.625
938,2.38964,17.96875
939,2.4183,15.625
940,2.40283,17.1875
941,2.43417,14.0625
942,2.39764,14.84375
943,2.41323,18.75
944,2.38815,15.625
945,2.38758,17.96875
946,2.44163,11.71875
947,2.3967,16.40625
948,2.38165,17.1875
949,2.45415,10.15625
950,2.40606,14.0625
951,2.42627,14.84375
952,2.40695,14.84375
953,2.41925,13.28125
954,2.44237,12.5
955,2.40851,16.40625
956,2.34607,17.1875
957,2.35904,16.40625
958,2.43059,14.0625
959,2.39681,14.84375
960,2.371,19.53125
961,2.41586,14.0625
962,2.36741,20.3125
963,2.42718,16.40625
964,2.44224,10.9375
965,2.39037,19.53125
966,2.38895,17.96875
967,2.44218,13.28125
968,2.38458,17.96875
969,2.40579,17.1875
970,2.33947,21.09375
971,2.40865,17.96875
972,2.40857,14.0625
973,2.40133,19.53125
974,2.4195,14.0625
975,2.38056,21.875
976,2.43265,13.28125
977,2.38163,19.53125
978,2.40746,17.1875
979,2.42829,13.28125
980,2.39964,19.53125
981,2.39324,17.96875
982,2.38314,15.625
983,2.35829,19.53125
984,2.39007,15.625
985,2.42081,17.1875
986,2.41441,17.1875
987,2.43601,17.96875
988,2.37537,21.875
989,2.37843,17.1875
990,2.45858,15.625
991,2.38636,18.75
992,2.39925,13.28125
993,2.38565,14.84375
994,2.41619,17.1875
995,2.40349,14.84375
996,2.40347,17.96875
997,2.40433,15.625
998,2.4184,11.71875
999,2.40468,17.96875
1000,2.37596,19.53125
1001,2.40824,14.0625
1002,2.41433,18.75
1003,2.44284,12.5
1004,2.38818,13.28125
1005,2.38589,17.96875
1006,2.45138,12.5
1007,2.39678,13.28125
1008,2.36787,18.75
1009,2.35041,19.53125
1010,2.4276,10.9375
1011,2.34485,22.65625
1012,2.41195,15.625
1013,2.37531,21.09375
1014,2.41732,14.84375
1015,2.38062,21.09375
1016,2.45673,14.0625
1017,2.37117,20.3125
1018,2.37981,20.3125
1019,2.41737,14.84375
1020,2.4108,16.40625
1021,2.40942,17.1875
1022,2.42969,12.5
1023,2.41491,14.84375
1024,2.39218,14.84375
1025,2.39371,20.3125
1026,2.42194,13.28125
1027,2.4173,11.71875
1028,2.37106,19.53125
1029,2.41125,14.84375
1030,2.38958,13.28125
1031,2.40785,8.59375
1032,2.45974,8.59375
1033,2.42098,14.84375
1034,2.38293,14.84375
1035,2.38707,14.84375
1036,2.4336,14.0625
1037,2.36427,22.65625
1038,2.3982,22.65625
1039,2.38883,15.625
1040,2.39669,14.0625
1041,2.44374,14.84375
1042,2.35936,25.78125
1043,2.43244,13.28125
1044,2.42352,12.5
1045,2.42706,12.5
1046,2.36653,17.1875
1047,2.41956,17.1875
1048,2.48261,10.15625
1049,2.43683,13.28125
1050,2.38853,17.96875
1051,2.36212,14.0625
1052,2.38811,18.75
1053,2.40512,14.84375
1054,2.39607,17.1875
1055,2.38099,13.28125
1056,2.44235,12.5
1057,2.36452,16.40625
1058,2.42903,15.625
1059,2.39491,15.625
1060,2.39608,17.1875
1061,2.43261,17.1875
1062,2.40345,14.84375
1063,2.40904,14.0625
1064,2.3905,17.96875
1065,2.40235,14.0625
1066,2.34713,24.21875
1067,2.42232,14.84375
1068,2.40563,17.1875
1069,2.40348,9.375
1070,2.41272,17.1875
1071,2.45193,13.28125
1072,2.37387,17.96875
1073,2.46681,9.375
1074,2.39024,21.09375
1075,2.40093,17.96875
1076,2.41428,12.5
1077,2.43593,15.625
1078,2.40528,20.3125
1079,2.41866,11.71875
1080,2.39175,17.1875
1081,2.39877,11.71875
1082,2.40698,16.40625
1083,2.41569,18.75
1084,2.41909,19.53125
1085,2.39075,17.1875
1086,2.44748,13.28125
1087,2.42712,16.40625
1088,2.43967,14.84375
1089,2.4107,13.28125
1090,2.44095,12.5
1091,2.36231,18.75
1092,2.42768,7.8125
1093,2.39431,17.1875
1094,2.41195,11.71875
1095,2.37607,14.0625
1096,2.40367,18.75
1097,2.40238,21.875
1098,2.41388,15.625
1099,2.38935,17.1875
1100,2.4111,14.84375
1101,2.38459,21.09375
1102,2.42131,12.5
1103,2.38318,20.3125
1104,2.42303,17.96875
1105,2.39976,17.1875
1106,2.40754,18.75
1107,2.40966,13.28125
1108,2.4453,10.15625
1109,2.36867,18.75
1110,2.43893,15.625
1111,2.44118,13.28125
1112,2.38093,19.53125
1113,2.4253,14.84375
1114,2.43503,10.15625
1115,2.37832,16.40625
1116,2.44079,10.9375
1117,2.42782,14.0625
1118,2.3847,20.3125
1119,2.41601,16.40625
1120,2.41495,14.0625
1121,2.37043,21.09375
1122,2.41702,15.625
1123,2.40113,10.9375
1124,2.4339,17.1875
1125,2.41517,14.0625
1126,2.38959,17.1875
1127,2.37716,21.09375
1128,2.37873,19.53125
1129,2.38711,16.40625
1130,2.44782,17.1875
1131,2.39669,17.1875
1132,2.41428,14.84375
1133,2.45176,15.625
1134,2.41638,14.84375
1135,2.45279,11.71875
1136,2.41871,14.84375
1137,2.49089,12.5
1138,2.41974,14.84375
1139,2.40927,13.28125
1140,2.41215,14.84375
1141,2.40978,14.0625
1142,2.41276,13.28125
1143,2.38795,15.625
1144,2.39911,14.84375
1145,2.43882,14.0625
1146,2.38934,21.09375
1147,2.38327,17.96875
1148,2.42481,17.96875
1149,2.42668,17.96875
1150,2.43341,13.28125
1151,2.36912,18.75
1152,2.35871,19.53125
1153,2.41151,11.71875
1154,2.40149,17.1875
1155,2.42075,14.0625
1156,2.43263,14.0625
1157,2.41996,15.625
1158,2.35592,19.53125
1159,2.39876,14.84375
1160,2.42915,17.96875
1161,2.37531,19.53125
1162,2.45855,10.9375
1163,2.40114,17.1875
1164,2.38789,17.1875
1165,2.39605,16.40625
1166,2.39944,15.625
1167,2.42729,14.0625
1168,2.45473,11.71875
1169,2.43509,14.0625
1170,2.43802,17.96875
1171,2.45412,14.84375
