iteration,loss,accuracy
865,0.569882,82.8125
866,0.750412,78.125
867,0.598219,87.5
868,0.896137,71.875
869,0.7077,76.5625
870,0.977391,67.1875
871,0.74338,76.5625
872,1.08823,62.5
873,0.914734,76.5625
874,0.848274,78.125
875,0.846695,75.0
876,0.692465,81.25
877,0.641285,78.125
878,0.745674,75.0
879,1.07034,75.0
880,0.646712,90.625
881,0.797249,71.875
882,0.722742,82.8125
883,0.944901,73.4375
884,0.78833,75.0
885,0.628772,84.375
886,0.929778,76.5625
887,0.871601,81.25
888,0.747065,75.0
889,0.773277,79.6875
890,0.794788,78.125
891,1.04464,67.1875
892,0.7573,75.0
893,1.00765,78.125
894,0.831575,70.3125
895,0.791178,76.5625
896,0.736682,78.125
897,0.931889,76.5625
898,0.966618,78.125
899,0.612195,85.9375
900,0.920541,65.625
901,0.778307,73.4375
902,1.11141,73.4375
903,0.669512,81.25
904,1.06214,70.3125
905,0.938495,79.6875
906,0.623835,87.5
907,1.4145,70.3125
908,0.781063,76.5625
909,1.12811,67.1875
910,0.759624,73.4375
911,0.649612,85.9375
912,0.978607,67.1875
913,0.985978,70.3125
914,1.07196,73.4375
915,0.542394,89.0625
916,0.635832,81.25
917,0.990999,79.6875
918,0.808514,68.75
919,0.957754,70.3125
920,0.689423,85.9375
921,0.9995,68.75
922,1.01685,71.875
923,1.04269,68.75
924,0.636534,81.25
925,0.988134,75.0
926,0.742583,81.25
927,0.655952,81.25
928,1.09641,64.0625
929,0.846082,67.1875
930,0.929332,78.125
931,0.822342,71.875
932,0.812703,71.875
933,0.49064,90.625
934,0.875017,78.125
935,1.06334,71.875
936,0.581573,85.9375
937,0.924117,75.0
938,0.545465,85.9375
939,1.43253,73.4375
940,0.902275,78.125
941,0.686964,78.125
942,0.815357,76.5625
943,0.83874,79.6875
944,0.700007,79.6875
945,0.986236,70.3125
946,0.969853,67.1875
947,0.902367,78.125
948,0.667804,84.375
949,0.722373,75.0
950,0.996139,73.4375
951,0.782079,76.5625
952,0.770078,78.125
953,0.999682,70.3125
954,0.993467,68.75
